Date,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,
898.00,0.02,0.03,0.03,0.02,0.07,0.10,0.03,0.11,0.03,0.10,0.04,0.06,0.07,0.06,0.04,0.03,0.06,0.05,0.10,0.05,0.11,0.08,0.09,0.10,0.09,0.15,0.08,0.12,0.15,0.13,0.12,0.10,0.13,0.08,0.15,0.19,0.19,0.17,0.10,0.21,0.15,0.20,0.21,0.26,0.24,0.21,0.31,0.42,
899.00,0.01,0.01,0.04,0.02,0.06,0.09,0.04,0.09,0.05,0.10,0.04,0.07,0.08,0.04,0.04,0.02,0.08,0.08,0.10,0.06,0.08,0.09,0.08,0.10,0.08,0.13,0.05,0.15,0.14,0.14,0.12,0.07,0.12,0.04,0.07,0.20,0.16,0.18,0.08,0.21,0.14,0.20,0.19,0.25,0.24,0.19,0.29,0.37,
900.00,0.02,0.01,0.06,0.03,0.06,0.07,0.05,0.08,0.08,0.11,0.09,0.04,0.09,0.03,0.06,0.03,0.07,0.06,0.10,0.06,0.05,0.08,0.08,0.10,0.05,0.10,0.06,0.14,0.11,0.16,0.12,0.05,0.11,0.04,0.03,0.22,0.16,0.17,0.07,0.18,0.15,0.20,0.17,0.23,0.21,0.17,0.31,0.33,
901.00,0.05,0.03,0.07,0.03,0.06,0.08,0.06,0.05,0.10,0.10,0.08,0.06,0.05,0.04,0.06,0.05,0.08,0.06,0.07,0.10,0.03,0.11,0.07,0.09,0.05,0.09,0.07,0.13,0.09,0.17,0.13,0.06,0.09,0.04,0.03,0.20,0.16,0.17,0.07,0.15,0.18,0.21,0.17,0.21,0.19,0.13,0.28,0.33,
902.00,0.06,0.03,0.07,0.06,0.05,0.07,0.08,0.04,0.09,0.10,0.10,0.08,0.06,0.03,0.06,0.08,0.07,0.05,0.10,0.09,0.01,0.10,0.09,0.07,0.06,0.11,0.05,0.10,0.07,0.14,0.12,0.07,0.07,0.08,0.03,0.19,0.16,0.15,0.09,0.16,0.19,0.21,0.20,0.21,0.18,0.12,0.30,0.35,
903.00,0.07,0.03,0.07,0.05,0.06,0.08,0.08,0.03,0.09,0.10,0.07,0.08,0.08,0.05,0.10,0.11,0.07,0.02,0.10,0.10,0.04,0.10,0.07,0.06,0.08,0.08,0.09,0.11,0.06,0.09,0.11,0.06,0.03,0.04,0.06,0.16,0.18,0.16,0.10,0.15,0.19,0.21,0.21,0.20,0.19,0.12,0.33,0.35,
904.00,0.09,0.05,0.06,0.03,0.07,0.08,0.09,0.02,0.06,0.05,0.08,0.06,0.04,0.06,0.16,0.11,0.06,0.01,0.09,0.08,0.07,0.06,0.09,0.02,0.09,0.07,0.13,0.12,0.09,0.09,0.11,0.08,0.03,0.04,0.11,0.10,0.16,0.18,0.11,0.16,0.20,0.20,0.22,0.20,0.22,0.12,0.34,0.39,
905.00,0.11,0.04,0.05,0.02,0.08,0.08,0.06,0.02,0.03,0.06,0.07,0.03,0.06,0.07,0.16,0.11,0.07,0.05,0.06,0.07,0.12,0.04,0.08,0.01,0.11,0.10,0.12,0.14,0.13,0.09,0.13,0.07,0.02,0.07,0.10,0.14,0.15,0.18,0.14,0.16,0.18,0.19,0.22,0.21,0.23,0.14,0.30,0.40,
906.00,0.10,0.04,0.05,0.04,0.06,0.07,0.10,0.02,0.02,0.07,0.07,0.04,0.09,0.09,0.15,0.10,0.06,0.05,0.05,0.06,0.14,-0.01,0.08,0.02,0.14,0.09,0.13,0.15,0.13,0.10,0.15,0.04,0.02,0.09,0.11,0.13,0.14,0.18,0.15,0.12,0.17,0.18,0.21,0.23,0.25,0.15,0.30,0.38,
907.00,0.10,0.03,0.06,0.04,0.06,0.07,0.11,0.02,0.04,0.09,0.05,0.04,0.07,0.10,0.13,0.10,0.06,0.08,0.04,0.09,0.13,-0.01,0.09,0.02,0.14,0.08,0.13,0.17,0.11,0.11,0.16,0.06,0.04,0.09,0.12,0.14,0.15,0.17,0.14,0.09,0.19,0.16,0.19,0.24,0.25,0.13,0.28,0.36,
908.00,0.08,0.05,0.06,0.04,0.06,0.04,0.09,0.01,0.06,0.07,0.03,0.05,0.04,0.09,0.09,0.10,0.04,0.09,0.04,0.11,0.12,0.01,0.09,0.04,0.14,0.12,0.11,0.17,0.09,0.13,0.16,0.05,0.07,0.10,0.11,0.15,0.16,0.14,0.14,0.10,0.19,0.15,0.20,0.23,0.25,0.14,0.27,0.33,
909.00,0.08,0.05,0.07,0.02,0.08,0.04,0.05,0.02,0.09,0.07,0.04,0.05,0.03,0.06,0.05,0.10,0.05,0.11,0.09,0.15,0.14,0.03,0.09,0.08,0.10,0.13,0.06,0.14,0.06,0.13,0.15,0.04,0.10,0.08,0.10,0.17,0.17,0.15,0.14,0.10,0.19,0.15,0.20,0.20,0.25,0.16,0.26,0.32,
910.00,0.08,0.07,0.05,0.03,0.07,0.00,0.07,0.00,0.09,0.04,0.07,0.07,0.03,0.05,0.05,0.08,0.05,0.09,0.09,0.16,0.11,0.04,0.12,0.08,0.07,0.11,0.06,0.12,0.08,0.13,0.14,0.05,0.12,0.09,0.10,0.14,0.20,0.12,0.14,0.14,0.20,0.16,0.21,0.21,0.24,0.16,0.25,0.33,
911.00,0.10,0.06,0.04,0.04,0.08,-0.02,0.06,0.02,0.10,0.02,0.08,0.07,0.01,0.06,0.06,0.07,0.07,0.08,0.10,0.14,0.10,0.07,0.10,0.09,0.02,0.14,0.02,0.09,0.07,0.15,0.10,0.11,0.12,0.05,0.10,0.14,0.21,0.12,0.14,0.16,0.19,0.16,0.22,0.21,0.22,0.17,0.25,0.33,
912.00,0.09,0.09,0.02,0.04,0.09,0.01,0.06,0.02,0.09,-0.00,0.11,0.07,0.02,0.06,0.06,0.08,0.05,0.06,0.05,0.14,0.10,0.07,0.08,0.11,0.01,0.13,0.05,0.06,0.09,0.15,0.08,0.05,0.12,0.03,0.09,0.11,0.21,0.13,0.14,0.18,0.18,0.15,0.21,0.19,0.21,0.19,0.26,0.33,
913.00,0.09,0.07,0.01,0.06,0.07,0.02,0.08,0.00,0.06,0.02,0.10,0.10,0.05,0.06,0.07,0.06,0.03,0.06,0.06,0.11,0.11,0.05,0.07,0.11,-0.02,0.08,0.08,0.04,0.09,0.14,0.06,0.04,0.12,0.06,0.08,0.15,0.23,0.13,0.12,0.19,0.17,0.15,0.19,0.20,0.20,0.18,0.28,0.31,
914.00,0.08,0.07,0.03,0.08,0.05,0.02,0.09,-0.01,0.05,0.01,0.09,0.13,0.06,0.07,0.07,0.06,0.03,0.04,0.02,0.08,0.11,0.06,0.09,0.10,0.01,0.06,0.10,0.01,0.11,0.14,0.07,0.06,0.10,0.10,0.08,0.14,0.20,0.12,0.09,0.17,0.18,0.16,0.20,0.19,0.20,0.18,0.29,0.30,
915.00,0.07,0.05,0.01,0.06,0.03,0.05,0.11,0.02,0.06,0.04,0.07,0.10,0.07,0.08,0.08,0.05,0.04,0.05,0.02,0.07,0.11,0.04,0.06,0.08,0.02,0.04,0.11,0.02,0.13,0.11,0.06,0.05,0.08,0.07,0.09,0.14,0.18,0.15,0.08,0.14,0.17,0.19,0.16,0.19,0.19,0.17,0.28,0.30,
916.00,0.06,0.05,0.01,0.03,0.03,0.07,0.11,0.03,0.06,0.05,0.04,0.11,0.08,0.07,0.10,0.03,0.04,0.07,0.03,0.09,0.12,0.06,0.05,0.08,0.04,0.03,0.13,0.04,0.11,0.07,0.07,0.01,0.06,0.06,0.10,0.12,0.18,0.14,0.05,0.15,0.17,0.18,0.16,0.19,0.21,0.18,0.30,0.30,
917.00,0.05,0.05,0.05,0.01,0.04,0.08,0.10,0.03,0.06,0.04,0.05,0.08,0.07,0.07,0.08,0.05,0.05,0.08,0.06,0.11,0.12,0.06,0.07,0.06,0.04,0.05,0.13,0.03,0.13,0.06,0.08,0.05,0.06,0.07,0.09,0.10,0.15,0.14,0.04,0.13,0.15,0.16,0.18,0.19,0.22,0.17,0.29,0.32,
918.00,-0.00,0.05,0.05,-0.01,0.05,0.05,0.08,0.05,0.04,0.04,0.06,0.05,0.08,0.06,0.09,0.05,0.03,0.10,0.08,0.12,0.11,0.10,0.04,0.07,0.06,0.05,0.11,0.07,0.12,0.07,0.07,0.07,0.06,0.05,0.13,0.08,0.16,0.11,0.07,0.12,0.16,0.16,0.21,0.21,0.20,0.20,0.28,0.36,
919.00,-0.02,0.02,0.09,0.00,0.06,0.06,0.09,0.06,0.05,0.02,0.09,0.03,0.06,0.07,0.08,0.04,0.04,0.09,0.11,0.13,0.13,0.10,0.05,0.05,0.10,0.07,0.07,0.09,0.11,0.09,0.08,0.04,0.07,0.05,0.14,0.08,0.16,0.11,0.08,0.13,0.16,0.15,0.20,0.22,0.19,0.19,0.29,0.36,
920.00,0.01,0.05,0.10,-0.01,0.02,0.06,0.08,0.08,0.05,0.03,0.12,0.04,0.08,0.06,0.06,0.06,0.06,0.09,0.08,0.12,0.14,0.12,0.08,0.03,0.12,0.08,0.07,0.09,0.11,0.11,0.11,0.06,0.09,0.09,0.12,0.07,0.17,0.11,0.09,0.13,0.17,0.13,0.22,0.22,0.21,0.21,0.32,0.37,
921.00,-0.01,0.05,0.10,-0.01,-0.02,0.07,0.07,0.07,0.07,0.02,0.10,0.04,0.07,0.04,0.06,0.09,0.07,0.11,0.07,0.13,0.14,0.15,0.10,0.04,0.15,0.07,0.06,0.11,0.08,0.15,0.14,0.08,0.09,0.12,0.12,0.11,0.19,0.11,0.13,0.13,0.18,0.14,0.22,0.24,0.23,0.23,0.32,0.39,
922.00,-0.02,0.07,0.08,0.01,0.01,0.04,0.04,0.08,0.05,0.03,0.06,0.03,0.06,0.03,0.06,0.08,0.05,0.09,0.05,0.14,0.11,0.14,0.11,0.06,0.16,0.07,0.06,0.12,0.08,0.16,0.16,0.07,0.08,0.13,0.12,0.14,0.20,0.10,0.13,0.13,0.21,0.18,0.21,0.24,0.23,0.23,0.31,0.39,
923.00,0.02,0.09,0.05,0.01,0.02,0.03,0.04,0.10,0.08,0.06,0.08,0.04,0.04,0.03,0.05,0.10,0.07,0.09,0.04,0.12,0.10,0.12,0.13,0.09,0.15,0.09,0.06,0.12,0.07,0.17,0.16,0.05,0.08,0.12,0.10,0.15,0.20,0.10,0.12,0.14,0.20,0.22,0.19,0.24,0.26,0.22,0.30,0.36,
924.00,0.05,0.08,0.04,0.02,0.03,-0.01,0.04,0.07,0.11,0.07,0.07,0.05,0.06,0.05,0.07,0.10,0.07,0.09,0.06,0.10,0.07,0.09,0.12,0.10,0.14,0.07,0.09,0.12,0.05,0.16,0.15,0.05,0.08,0.10,0.10,0.14,0.20,0.09,0.10,0.13,0.19,0.23,0.18,0.24,0.27,0.22,0.30,0.37,
925.00,0.03,0.06,0.05,0.05,0.04,-0.01,0.04,0.06,0.11,0.07,0.05,0.05,0.07,0.06,0.08,0.09,0.07,0.08,0.07,0.09,0.03,0.08,0.08,0.13,0.13,0.10,0.07,0.13,0.04,0.11,0.14,0.05,0.09,0.08,0.08,0.12,0.19,0.07,0.10,0.13,0.18,0.24,0.18,0.24,0.27,0.21,0.29,0.36,
926.00,0.02,0.04,0.08,0.05,0.06,0.00,0.06,0.08,0.10,0.08,0.06,0.07,0.08,0.06,0.08,0.07,0.05,0.09,0.07,0.07,0.03,0.06,0.05,0.12,0.10,0.10,0.07,0.12,0.04,0.10,0.09,0.03,0.11,0.06,0.11,0.10,0.22,0.08,0.08,0.13,0.21,0.22,0.18,0.23,0.26,0.14,0.26,0.34,
927.00,0.04,0.02,0.10,0.06,0.08,0.02,0.03,0.04,0.13,0.04,0.04,0.09,0.08,0.04,0.09,0.06,0.07,0.09,0.07,0.08,0.05,0.08,0.07,0.12,0.09,0.09,0.10,0.09,0.04,0.09,0.07,0.06,0.12,0.04,0.10,0.08,0.21,0.10,0.08,0.13,0.19,0.18,0.18,0.20,0.22,0.10,0.25,0.33,
928.00,0.01,0.01,0.10,0.07,0.06,0.03,0.06,0.04,0.10,0.02,0.02,0.08,0.08,0.05,0.11,0.05,0.06,0.08,0.07,0.10,0.05,0.07,0.05,0.10,0.07,0.08,0.10,0.06,0.04,0.08,0.04,0.05,0.11,0.02,0.08,0.07,0.20,0.12,0.06,0.14,0.16,0.17,0.17,0.18,0.18,0.08,0.23,0.30,
929.00,0.02,0.01,0.08,0.07,0.06,0.07,0.07,0.03,0.08,0.02,0.01,0.07,0.07,0.06,0.07,0.02,0.04,0.07,0.04,0.10,0.04,0.06,0.06,0.10,0.06,0.08,0.09,0.04,0.04,0.07,0.03,0.03,0.08,0.06,0.06,0.05,0.18,0.12,0.08,0.14,0.15,0.15,0.17,0.17,0.16,0.07,0.21,0.27,
930.00,0.03,-0.01,0.06,0.05,0.07,0.09,0.05,0.02,0.06,0.01,0.03,0.04,0.06,0.06,0.04,0.04,0.01,0.05,0.02,0.08,0.04,0.04,0.05,0.10,0.05,0.09,0.09,0.01,0.08,0.09,0.03,0.03,0.03,0.04,0.08,0.06,0.15,0.11,0.08,0.12,0.12,0.13,0.15,0.13,0.12,0.06,0.19,0.25,
931.00,0.03,-0.00,0.01,0.03,0.06,0.09,0.04,0.01,0.02,0.02,0.05,0.02,0.06,0.06,0.03,0.05,-0.03,0.03,0.01,0.06,0.05,0.04,0.05,0.08,0.03,0.08,0.07,0.01,0.06,0.08,0.04,0.03,-0.01,0.02,0.08,0.07,0.12,0.09,0.09,0.12,0.08,0.11,0.12,0.09,0.08,0.06,0.18,0.24,
932.00,0.03,-0.01,-0.01,0.01,0.05,0.09,0.04,-0.01,0.02,0.02,0.08,0.01,0.04,0.08,0.02,0.08,-0.06,-0.01,0.05,0.05,0.05,0.02,0.02,0.08,0.02,0.08,0.05,0.01,0.05,0.05,0.03,-0.01,-0.04,0.04,0.10,0.08,0.09,0.06,0.09,0.10,0.05,0.11,0.10,0.07,0.05,0.06,0.17,0.21,
933.00,0.05,-0.01,0.02,0.02,0.01,0.07,0.01,-0.01,-0.01,0.01,0.05,-0.01,0.06,0.06,0.00,0.08,-0.05,-0.01,0.04,0.05,0.05,-0.00,0.01,0.04,0.03,0.07,0.03,0.01,0.05,0.05,0.00,-0.03,-0.04,0.00,0.10,0.07,0.10,0.03,0.06,0.08,0.04,0.11,0.07,0.04,0.02,0.08,0.16,0.21,
934.00,0.06,-0.01,0.04,0.02,-0.01,0.05,-0.01,0.02,-0.01,0.01,0.04,-0.01,0.07,0.06,0.02,0.08,-0.02,-0.01,0.06,0.04,0.06,0.00,0.02,0.03,0.01,0.06,0.01,0.03,0.02,0.06,-0.01,-0.00,-0.03,-0.03,0.11,0.08,0.10,0.02,0.04,0.05,0.01,0.11,0.09,0.03,0.04,0.07,0.12,0.21,
935.00,0.06,0.04,0.04,0.05,-0.02,0.06,-0.00,0.02,0.01,0.01,0.02,-0.00,0.07,0.04,0.02,0.08,0.01,-0.02,0.09,0.03,0.07,0.01,0.03,0.01,-0.01,0.06,0.02,0.05,0.01,0.06,-0.04,-0.07,-0.02,-0.02,0.07,0.09,0.09,0.01,0.04,0.03,0.01,0.07,0.08,0.02,0.05,0.09,0.14,0.18,
936.00,0.07,0.04,0.03,0.06,-0.01,0.02,0.01,-0.00,0.02,0.02,-0.00,-0.01,0.06,0.02,0.00,0.05,0.04,-0.02,0.08,0.00,0.07,0.03,0.01,-0.00,0.00,0.04,0.04,0.07,0.00,0.06,-0.03,-0.08,-0.01,-0.00,0.03,0.07,0.08,0.03,0.05,0.02,0.02,0.06,0.08,0.03,0.10,0.09,0.13,0.15,
937.00,0.09,0.03,0.05,0.07,-0.01,-0.00,0.04,-0.01,0.03,0.02,0.01,-0.02,0.04,0.01,-0.00,0.04,0.07,-0.01,0.05,0.02,0.06,0.03,0.01,0.00,0.03,0.04,0.05,0.08,0.03,0.08,-0.00,-0.07,-0.03,0.00,-0.03,0.03,0.08,0.05,0.04,0.01,0.05,0.06,0.10,0.05,0.11,0.07,0.13,0.13,
938.00,0.08,0.01,0.02,0.07,0.01,-0.01,0.06,-0.01,0.05,0.06,0.03,-0.01,0.04,0.02,0.01,0.04,0.06,0.04,0.04,0.01,0.08,0.05,-0.00,0.01,0.02,0.04,0.08,0.09,0.05,0.08,0.04,-0.05,-0.05,0.00,-0.02,0.03,0.06,0.07,0.04,-0.01,0.06,0.03,0.11,0.06,0.10,0.06,0.13,0.07,
939.00,0.02,0.00,0.01,0.03,0.01,-0.01,0.07,-0.04,0.04,0.07,0.00,0.02,0.02,0.02,0.02,0.05,0.05,0.05,-0.02,0.02,0.08,0.00,-0.01,0.00,0.01,0.06,0.08,0.05,0.08,0.07,0.07,-0.07,-0.07,-0.01,-0.04,0.02,0.08,0.09,0.00,0.03,0.08,0.02,0.08,0.09,0.08,0.02,0.12,0.08,
940.00,0.00,-0.02,0.04,0.02,0.02,-0.02,0.06,-0.03,0.03,0.09,0.00,0.00,0.01,0.04,0.01,0.06,0.04,0.05,0.00,0.04,0.08,-0.00,0.01,0.02,-0.00,0.07,0.09,0.06,0.08,0.06,0.08,-0.05,-0.10,-0.03,-0.08,0.00,0.08,0.10,-0.01,0.06,0.06,0.01,0.07,0.13,0.09,0.00,0.13,0.10,
941.00,0.02,-0.04,0.03,0.01,-0.03,-0.02,0.07,-0.02,0.05,0.08,0.02,0.01,0.00,0.06,0.03,0.08,0.04,0.07,0.01,0.05,0.12,-0.02,0.03,0.03,0.03,0.08,0.04,0.02,0.06,0.07,0.07,-0.05,-0.09,-0.01,-0.05,0.03,0.08,0.09,-0.03,0.06,0.05,0.02,0.05,0.15,0.05,0.03,0.14,0.08,
942.00,0.03,-0.00,0.02,-0.01,-0.06,-0.02,0.05,-0.01,0.03,0.05,0.03,0.03,-0.01,0.07,0.03,0.08,0.03,0.06,0.03,0.01,0.12,-0.01,0.07,0.03,0.05,0.10,0.03,-0.01,0.05,0.07,0.05,-0.09,-0.07,-0.04,0.00,0.04,0.10,0.06,-0.04,0.07,0.02,0.04,0.05,0.14,0.07,0.04,0.13,0.09,
943.00,0.03,0.04,0.02,0.01,-0.06,0.03,0.05,0.03,0.03,0.03,0.04,0.03,-0.01,0.07,0.03,0.09,0.03,0.03,0.03,0.01,0.09,0.01,0.07,0.03,0.05,0.13,0.02,0.00,0.03,0.06,0.06,-0.05,-0.06,-0.01,0.02,0.06,0.11,0.04,-0.02,0.07,0.00,0.03,0.06,0.12,0.09,0.04,0.11,0.11,
944.00,0.03,0.08,0.00,0.04,-0.07,0.03,0.05,0.03,0.03,0.02,0.06,0.03,-0.02,0.05,0.07,0.07,0.03,0.02,0.05,0.02,0.07,0.05,0.09,0.02,0.05,0.11,-0.03,0.02,0.04,0.07,0.04,-0.04,-0.04,0.04,0.02,0.10,0.10,0.01,-0.00,0.04,0.02,0.03,0.08,0.10,0.13,0.08,0.09,0.11,
945.00,0.03,0.08,0.00,0.04,-0.05,0.07,0.03,0.03,0.01,-0.01,0.03,0.02,-0.05,0.02,0.07,0.07,0.03,0.03,0.04,0.03,0.04,0.05,0.10,0.02,0.06,0.10,-0.01,-0.01,0.05,0.05,0.03,-0.08,-0.02,0.01,0.04,0.08,0.10,0.01,-0.00,0.03,0.03,0.05,0.10,0.09,0.11,0.10,0.08,0.09,
946.00,0.02,0.09,0.00,0.07,-0.04,0.04,0.03,0.04,-0.01,-0.01,0.04,0.00,-0.02,0.04,0.07,0.07,0.05,0.02,0.02,0.04,0.03,0.04,0.09,0.02,0.01,0.07,-0.02,-0.01,0.05,0.02,0.03,-0.06,-0.00,0.02,0.04,0.07,0.07,0.00,-0.00,0.01,0.07,0.08,0.11,0.09,0.14,0.10,0.07,0.11,
947.00,-0.00,0.07,-0.02,0.10,-0.01,0.06,0.05,0.05,-0.00,0.00,0.04,-0.01,-0.02,0.05,0.05,0.04,0.04,0.02,-0.00,0.04,0.00,0.04,0.10,0.01,-0.01,0.04,-0.00,-0.01,0.06,0.00,0.06,-0.03,0.01,0.03,0.01,0.06,0.06,0.00,0.02,-0.00,0.09,0.09,0.12,0.10,0.12,0.11,0.07,0.14,
948.00,0.01,0.04,-0.01,0.08,0.02,0.08,0.03,0.03,-0.01,0.01,0.01,-0.01,-0.02,0.04,0.04,0.07,0.02,0.02,-0.01,0.04,0.01,0.05,0.09,-0.01,-0.01,0.00,0.01,-0.01,0.06,-0.02,0.04,-0.07,0.01,0.03,-0.01,0.04,0.06,0.02,0.01,0.01,0.08,0.11,0.09,0.11,0.12,0.13,0.07,0.15,
949.00,-0.02,0.02,-0.02,0.07,0.02,0.07,0.03,0.02,0.01,0.02,0.02,0.02,-0.02,0.04,0.04,0.08,0.01,0.04,-0.01,0.05,0.03,0.04,0.07,0.00,-0.04,0.02,0.03,-0.02,0.02,-0.00,0.06,-0.07,0.02,0.01,-0.03,0.03,0.06,0.06,-0.00,0.00,0.10,0.10,0.09,0.11,0.09,0.12,0.10,0.17,
950.00,0.01,0.00,-0.01,0.05,0.01,0.07,0.04,-0.02,0.02,-0.03,0.02,0.05,0.00,0.02,0.03,0.05,0.04,0.04,-0.01,0.06,0.02,0.05,0.04,0.03,-0.03,0.01,0.05,-0.04,0.00,0.03,0.05,-0.01,0.02,-0.00,-0.04,0.03,0.04,0.07,0.02,0.02,0.10,0.10,0.10,0.08,0.08,0.10,0.09,0.18,
951.00,0.01,-0.02,-0.00,0.04,0.02,0.10,0.05,0.00,0.01,-0.01,0.02,0.08,0.00,-0.00,0.05,0.05,0.04,0.03,0.01,0.05,0.05,0.06,0.00,0.04,-0.00,0.02,0.07,-0.01,0.02,0.04,0.04,-0.04,0.01,-0.01,-0.06,0.05,0.01,0.08,0.03,0.05,0.08,0.09,0.09,0.08,0.07,0.08,0.09,0.17,
952.00,-0.00,-0.01,-0.00,0.01,0.01,0.10,0.05,0.02,-0.01,-0.01,0.01,0.11,0.03,-0.02,0.05,0.06,0.05,0.02,0.03,0.05,0.04,0.06,-0.01,0.04,0.04,0.01,0.05,-0.03,0.02,0.07,0.03,-0.06,0.01,-0.03,-0.05,0.06,-0.00,0.09,0.02,0.05,0.07,0.09,0.09,0.08,0.06,0.05,0.09,0.13,
953.00,0.01,0.01,0.02,-0.00,0.01,0.10,0.04,0.01,-0.02,-0.02,0.00,0.11,0.03,-0.00,0.05,0.04,0.05,0.01,0.04,0.04,0.02,0.07,-0.03,0.07,0.05,0.02,0.03,-0.00,0.01,0.06,0.05,-0.06,0.02,-0.04,-0.02,0.02,-0.01,0.07,0.01,0.06,0.08,0.09,0.06,0.10,0.07,0.04,0.09,0.13,
954.00,0.04,0.05,-0.01,-0.04,-0.00,0.13,0.06,0.04,-0.03,0.02,0.01,0.11,0.03,-0.01,0.03,0.02,0.02,-0.02,0.07,0.03,0.01,0.08,-0.03,0.07,0.06,-0.01,0.02,0.01,0.04,0.06,0.08,-0.05,0.01,-0.05,-0.02,-0.01,-0.00,0.05,0.03,0.06,0.07,0.08,0.07,0.08,0.10,0.04,0.09,0.10,
955.00,0.03,0.04,-0.00,-0.04,0.01,0.11,0.06,0.02,-0.01,0.01,0.01,0.06,0.03,0.03,0.01,0.03,0.02,-0.02,0.07,0.05,0.02,0.08,-0.02,0.07,0.08,0.01,-0.03,0.03,0.05,0.03,0.06,-0.10,-0.00,-0.04,0.00,0.00,0.03,0.06,0.03,0.06,0.06,0.06,0.08,0.08,0.10,0.06,0.13,0.12,
956.00,0.02,0.04,-0.00,-0.03,-0.02,0.10,0.07,0.02,-0.02,0.03,-0.02,0.05,0.05,0.01,0.01,0.03,0.02,-0.03,0.06,0.04,0.03,0.09,0.00,0.05,0.08,-0.00,-0.04,0.02,0.07,0.04,0.04,-0.08,0.00,-0.03,-0.02,-0.00,0.03,0.05,0.03,0.03,0.08,0.07,0.08,0.08,0.13,0.09,0.13,0.12,
957.00,0.01,0.04,0.00,-0.04,-0.01,0.08,0.03,0.01,0.03,-0.00,-0.03,0.01,0.04,0.01,0.00,0.03,0.04,-0.01,0.05,0.06,0.03,0.10,0.02,0.04,0.07,0.03,-0.06,0.00,0.06,0.02,0.05,-0.06,-0.01,-0.03,-0.04,0.01,0.04,0.06,0.01,0.03,0.08,0.05,0.08,0.08,0.12,0.11,0.14,0.14,
958.00,0.02,0.04,0.03,-0.01,0.00,0.06,0.01,0.04,0.01,-0.01,-0.02,-0.04,0.03,0.01,-0.03,0.02,0.04,-0.01,0.04,0.09,0.04,0.13,0.04,0.01,0.08,0.06,-0.04,0.02,0.05,0.03,0.02,-0.04,0.00,-0.03,-0.03,0.03,0.04,0.03,0.00,0.03,0.06,0.04,0.08,0.07,0.13,0.11,0.16,0.14,
959.00,0.02,0.03,0.04,0.01,0.03,0.02,0.00,0.05,0.00,-0.02,0.02,-0.03,0.01,0.03,0.00,0.05,0.05,-0.01,0.02,0.08,0.05,0.12,0.06,-0.00,0.11,0.03,-0.04,0.06,0.03,0.04,0.02,-0.02,0.01,-0.01,-0.02,0.06,0.05,0.04,0.01,0.05,0.07,0.08,0.08,0.09,0.12,0.11,0.17,0.16,
960.00,0.05,0.03,0.06,0.01,0.05,0.03,0.01,0.08,-0.01,-0.01,0.05,0.00,0.03,0.04,0.00,0.03,0.06,-0.01,0.02,0.08,0.04,0.07,0.06,0.02,0.12,0.03,-0.02,0.06,0.04,0.07,0.04,-0.01,0.03,-0.03,-0.06,0.07,0.08,0.04,0.01,0.05,0.07,0.08,0.08,0.10,0.13,0.11,0.18,0.17,
961.00,0.05,0.03,0.04,0.03,0.07,0.04,0.01,0.09,-0.01,0.01,0.07,0.02,0.02,0.03,0.03,0.04,0.04,0.02,0.01,0.09,0.03,0.04,0.06,0.01,0.12,0.05,-0.01,0.07,0.03,0.08,0.04,-0.04,0.02,-0.02,-0.04,0.07,0.12,0.03,0.01,0.06,0.05,0.07,0.11,0.08,0.13,0.09,0.22,0.19,
962.00,0.00,0.02,0.05,0.02,0.04,0.02,0.04,0.04,-0.01,0.02,0.07,0.05,0.01,0.01,0.05,0.02,0.04,0.04,0.00,0.07,0.05,-0.01,0.01,0.02,0.09,0.03,0.00,0.10,0.04,0.09,0.04,-0.03,-0.01,-0.01,-0.03,0.09,0.17,0.03,0.04,0.09,0.07,0.08,0.12,0.10,0.15,0.10,0.23,0.19,
963.00,0.01,0.02,0.04,0.02,0.02,0.03,0.05,-0.01,-0.02,-0.00,0.03,0.05,0.02,-0.01,0.07,0.03,0.04,0.05,0.02,0.08,0.06,-0.02,-0.02,0.05,0.08,0.03,0.04,0.12,0.08,0.10,0.05,-0.02,-0.00,0.02,-0.02,0.11,0.15,0.07,0.05,0.08,0.06,0.07,0.11,0.10,0.14,0.11,0.21,0.22,
964.00,0.01,0.00,0.04,0.06,-0.00,-0.01,0.05,-0.02,-0.01,0.01,0.04,0.04,0.03,0.02,0.07,0.00,0.06,0.04,0.03,0.06,0.08,0.01,-0.02,0.05,0.04,0.06,0.07,0.11,0.11,0.08,0.05,-0.02,-0.03,0.02,-0.01,0.12,0.12,0.09,0.10,0.09,0.06,0.06,0.14,0.10,0.12,0.11,0.22,0.21,
